,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B9,B11,B12,AOT,WVP,SCL,TCI_R,TCI_G,TCI_B,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,date,longitude,latitude,cosVZA,cosSZA,cosRAA,QC,partition
941,332,370,0.0592,0.0333,0.089,0.2554,0.3112,3175,0.3348,3164,0.1605,0.0795,114,2168,4,35,61,38,0,0,0,0,0,1.68728E+12,-95.19277373,39.04330281,0.9924,0.9317,0.8953,0,3
942,323,318,0.0585,0.0343,0.0891,0.2385,0.2806,2856,0.2992,2936,0.1554,0.0779,103,1621,4,35,60,33,0,0,0,0,0,1.68771E+12,-95.19346655,39.04328978,0.9924,0.9304,0.8908,0,3
943,323,318,0.0585,0.0343,0.0891,0.2385,0.2806,2856,0.2992,2936,0.1554,0.0779,103,1621,4,35,60,33,0,0,0,0,0,1.68771E+12,-95.19346655,39.04328978,0.9924,0.9304,0.8908,0,3
944,312,307,0.0581,0.032,0.0891,0.2684,0.3174,3310,0.3458,3200,0.1641,0.0798,103,1823,4,33,60,32,0,0,0,0,0,1.68771E+12,-95.19277373,39.04330281,0.9924,0.9304,0.8908,0,3
945,284,294,0.0479,0.0299,0.0733,0.1854,0.2258,2224,0.2473,2433,0.1194,0.0571,137,3382,4,31,49,30,0,0,0,0,0,1.68797E+12,-95.19346655,39.04328978,0.988,0.9378,-0.8651,0,3
946,284,294,0.0479,0.0299,0.0733,0.1854,0.2258,2224,0.2473,2433,0.1194,0.0571,137,3382,4,31,49,30,0,0,0,0,0,1.68797E+12,-95.19346655,39.04328978,0.988,0.9378,-0.8651,0,3
947,289,302,0.0491,0.0298,0.076,0.2192,0.2709,2671,0.2913,2703,0.1301,0.0596,137,3706,4,31,51,31,0,0,0,0,0,1.68797E+12,-95.19277373,39.04330281,0.988,0.9378,-0.8651,0,3
948,309,351,0.0574,0.0337,0.0884,0.2309,0.2769,2855,0.301,2893,0.1506,0.0753,126,1926,4,35,59,36,0,0,0,0,0,1.68901E+12,-95.19346655,39.04328978,0.9924,0.9218,0.8937,0,3
949,309,351,0.0574,0.0337,0.0884,0.2309,0.2769,2855,0.301,2893,0.1506,0.0753,126,1926,4,35,59,36,0,0,0,0,0,1.68901E+12,-95.19346655,39.04328978,0.9924,0.9218,0.8937,0,3
950,293,347,0.0571,0.0323,0.0875,0.2532,0.3133,3210,0.3348,3132,0.1585,0.0767,126,2022,4,34,59,36,0,0,0,0,0,1.68901E+12,-95.19277373,39.04330281,0.9924,0.9218,0.8937,0,3
951,369,365,0.057,0.0335,0.0868,0.2322,0.2732,2755,0.3008,2887,0.148,0.0698,676,2369,4,35,59,38,1,0,0,0,0,1.68944E+12,-95.19346655,39.04328978,0.9924,0.9172,0.8787,0,3
952,369,365,0.057,0.0335,0.0868,0.2322,0.2732,2755,0.3008,2887,0.148,0.0698,676,2369,4,35,59,38,1,0,0,0,0,1.68944E+12,-95.19346655,39.04328978,0.9924,0.9172,0.8787,0,3
953,371,362,0.0579,0.0329,0.0883,0.2624,0.3217,3261,0.3412,3173,0.1585,0.0719,676,2513,4,34,60,37,1,0,0,0,0,1.68944E+12,-95.19277373,39.04330281,0.9924,0.9172,0.8787,0,3
954,371,410,0.0596,0.0357,0.0868,0.2243,0.2787,2742,0.3008,2887,0.1475,0.075,137,2973,4,37,61,43,0,0,0,0,0,1.68987E+12,-95.19346655,39.04328978,0.9924,0.9119,0.8779,0,3
955,371,410,0.0596,0.0357,0.0868,0.2243,0.2787,2742,0.3008,2887,0.1475,0.075,137,2973,4,37,61,43,0,0,0,0,0,1.68987E+12,-95.19346655,39.04328978,0.9924,0.9119,0.8779,0,3
956,360,398,0.059,0.035,0.0868,0.249,0.3076,3076,0.329,3100,0.154,0.076,137,3153,4,36,60,42,0,0,0,0,0,1.68987E+12,-95.19277373,39.04330281,0.9924,0.9119,0.8779,0,3
957,276,322,0.0463,0.0263,0.0665,0.1862,0.2339,2341,0.2473,2418,0.1077,0.0535,91,2530,4,28,48,33,0,0,0,0,0,1.69013E+12,-95.19346655,39.04328978,0.988,0.9175,-0.8291,0,3
958,276,322,0.0463,0.0263,0.0665,0.1862,0.2339,2341,0.2473,2418,0.1077,0.0535,91,2530,4,28,48,33,0,0,0,0,0,1.69013E+12,-95.19346655,39.04328978,0.988,0.9175,-0.8291,0,3
959,274,325,0.0481,0.0273,0.0695,0.2119,0.2704,2700,0.2871,2652,0.1173,0.0559,91,2704,4,28,49,34,0,0,0,0,0,1.69013E+12,-95.19277373,39.04330281,0.988,0.9175,-0.8291,0,3
960,256,274,0.0451,0.0277,0.0694,0.1808,0.2218,2181,0.2404,2377,0.1163,0.055,92,3108,4,29,47,28,0,0,0,0,0,1.69056E+12,-95.19346655,39.04328978,0.988,0.9108,-0.8234,0,3
961,256,274,0.0451,0.0277,0.0694,0.1808,0.2218,2181,0.2404,2377,0.1163,0.055,92,3108,4,29,47,28,0,0,0,0,0,1.69056E+12,-95.19346655,39.04328978,0.988,0.9108,-0.8234,0,3
962,249,279,0.0452,0.0277,0.0708,0.2053,0.2561,2565,0.2821,2613,0.1254,0.0569,92,3394,4,29,47,29,0,0,0,0,0,1.69056E+12,-95.19277373,39.04330281,0.988,0.9108,-0.8234,0,3
963,541,511,0.0621,0.0408,0.0796,0.1935,0.2343,2293,0.2488,2397,0.1106,0.0519,249,2364,4,42,64,53,0,0,0,0,0,1.69229E+12,-95.19346655,39.04328978,0.988,0.8739,-0.7489,0,3
964,541,511,0.0621,0.0408,0.0796,0.1935,0.2343,2293,0.2488,2397,0.1106,0.0519,249,2364,4,42,64,53,0,0,0,0,0,1.69229E+12,-95.19346655,39.04328978,0.988,0.8739,-0.7489,0,3
965,528,517,0.0632,0.0412,0.0817,0.2184,0.2645,2662,0.2856,2640,0.1209,0.0556,248,2508,4,43,65,53,0,0,0,0,0,1.69229E+12,-95.19277373,39.04330281,0.988,0.8739,-0.7489,0,3
966,300,333,0.0515,0.0298,0.0749,0.2009,0.2483,2505,0.2669,2596,0.1328,0.0641,69,2312,4,31,53,35,0,0,0,0,0,1.69247E+12,-95.19346655,39.04328978,0.9924,0.8601,0.7798,0,3
967,300,333,0.0515,0.0298,0.0749,0.2009,0.2483,2505,0.2669,2596,0.1328,0.0641,69,2312,4,31,53,35,0,0,0,0,0,1.69247E+12,-95.19346655,39.04328978,0.9924,0.8601,0.7798,0,3
968,295,332,0.0516,0.0294,0.0772,0.2285,0.2881,2906,0.3089,2851,0.1406,0.0659,69,2583,4,31,53,35,0,0,0,0,0,1.69247E+12,-95.19277373,39.04330281,0.9924,0.8601,0.7798,0,3
969,268,325,0.0459,0.0271,0.0645,0.171,0.2144,2159,0.2299,2221,0.1043,0.0525,92,2775,4,28,47,34,0,0,0,0,0,1.69272E+12,-95.19346655,39.04328978,0.9879,0.8618,-0.7181,0,3
970,268,325,0.0459,0.0271,0.0645,0.171,0.2144,2159,0.2299,2221,0.1043,0.0525,92,2775,4,28,47,34,0,0,0,0,0,1.69272E+12,-95.19346655,39.04328978,0.9879,0.8618,-0.7181,0,3
971,262,328,0.0463,0.0271,0.066,0.1965,0.2512,2512,0.2687,2436,0.1146,0.0556,92,3012,4,28,48,34,0,0,0,0,0,1.69272E+12,-95.19277373,39.04330281,0.9879,0.8618,-0.7181,0,3
972,343,312,0.0508,0.0298,0.0748,0.2,0.2375,2340,0.2603,2478,0.1331,0.0629,74,3196,4,31,53,32,0,0,0,0,0,1.6929E+12,-95.19346655,39.04328978,0.9925,0.8477,0.7454,0,3
973,343,312,0.0508,0.0298,0.0748,0.2,0.2375,2340,0.2603,2478,0.1331,0.0629,74,3196,4,31,53,32,0,0,0,0,0,1.6929E+12,-95.19346655,39.04328978,0.9925,0.8477,0.7454,0,3
974,338,313,0.052,0.0297,0.077,0.223,0.2708,2665,0.291,2695,0.1409,0.0649,74,3325,4,31,53,33,0,0,0,0,0,1.6929E+12,-95.19277373,39.04330281,0.9925,0.8477,0.7454,0,3
975,377,392,0.0545,0.0335,0.0769,0.197,0.2428,2441,0.2582,2474,0.1278,0.0627,132,2166,4,35,56,40,0,0,0,0,0,1.69333E+12,-95.19346655,39.04328978,0.9925,0.834,0.7346,0,3
976,377,392,0.0545,0.0335,0.0769,0.197,0.2428,2441,0.2582,2474,0.1278,0.0627,132,2166,4,35,56,40,0,0,0,0,0,1.69333E+12,-95.19346655,39.04328978,0.9925,0.834,0.7346,0,3
977,367,391,0.0548,0.0336,0.079,0.2209,0.2721,2804,0.2958,2684,0.1364,0.0645,131,2292,4,35,56,41,0,0,0,0,0,1.69333E+12,-95.19277373,39.04330281,0.9925,0.834,0.7346,0,3
978,160,224,0.0359,0.02,0.0569,0.161,0.1974,2071,0.2153,2089,0.0953,0.0473,57,1514,4,21,37,23,0,0,0,0,0,1.69359E+12,-95.19346655,39.04328978,0.988,0.834,-0.672,0,3
979,160,224,0.0359,0.02,0.0569,0.161,0.1974,2071,0.2153,2089,0.0953,0.0473,57,1514,4,21,37,23,0,0,0,0,0,1.69359E+12,-95.19346655,39.04328978,0.988,0.834,-0.672,0,3
980,160,229,0.0374,0.021,0.059,0.1853,0.2341,2451,0.2538,2289,0.1048,0.0499,57,1713,4,22,39,24,0,0,0,0,0,1.69359E+12,-95.19277373,39.04330281,0.988,0.834,-0.672,0,3
981,315,286,0.0477,0.0279,0.0722,0.1929,0.2335,2374,0.2511,2426,0.125,0.0601,63,1537,4,29,49,29,0,0,0,0,0,1.69376E+12,-95.19346655,39.04328978,0.9925,0.8192,0.6995,0,3
982,315,286,0.0477,0.0279,0.0722,0.1929,0.2335,2374,0.2511,2426,0.125,0.0601,63,1537,4,29,49,29,0,0,0,0,0,1.69376E+12,-95.19346655,39.04328978,0.9925,0.8192,0.6995,0,3
983,314,293,0.0494,0.0278,0.0745,0.2201,0.2608,2740,0.2858,2628,0.1341,0.0615,63,1670,4,29,51,30,0,0,0,0,0,1.69376E+12,-95.19277373,39.04330281,0.9925,0.8192,0.6995,0,3
984,361,352,0.0468,0.0299,0.0683,0.1698,0.204,2089,0.2219,2154,0.1003,0.0466,156,1800,4,31,49,37,0,0,0,0,0,1.69402E+12,-95.19346655,39.04328978,0.9879,0.8182,-0.6595,0,3
985,361,352,0.0468,0.0299,0.0683,0.1698,0.204,2089,0.2219,2154,0.1003,0.0466,156,1800,4,31,49,37,0,0,0,0,0,1.69402E+12,-95.19346655,39.04328978,0.9879,0.8182,-0.6595,0,3
986,363,361,0.0488,0.0303,0.0692,0.1943,0.2357,2438,0.2562,2363,0.1099,0.0496,157,1920,4,32,50,37,0,0,0,0,0,1.69402E+12,-95.19277373,39.04330281,0.9879,0.8182,-0.6595,0,3
987,417,429,0.056,0.0361,0.0784,0.1927,0.2326,2395,0.2543,2435,0.1253,0.0615,154,2196,4,37,57,45,0,0,0,0,0,1.69419E+12,-95.19346655,39.04328978,0.9925,0.8031,0.6889,0,3
988,417,429,0.056,0.0361,0.0784,0.1927,0.2326,2395,0.2543,2435,0.1253,0.0615,154,2196,4,37,57,45,0,0,0,0,0,1.69419E+12,-95.19346655,39.04328978,0.9925,0.8031,0.6889,0,3
989,414,425,0.0576,0.0362,0.0808,0.2135,0.2663,2714,0.285,2601,0.1326,0.064,154,2258,4,38,59,44,0,0,0,0,0,1.69419E+12,-95.19277373,39.04330281,0.9925,0.8031,0.6889,0,3
990,340,311,0.0507,0.0298,0.0754,0.1939,0.2262,2372,0.2503,2407,0.1252,0.0616,63,1214,4,31,52,32,0,0,0,0,0,1.69463E+12,-95.19346655,39.04328978,0.9925,0.7858,0.6542,0,3
991,340,311,0.0507,0.0298,0.0754,0.1939,0.2262,2372,0.2503,2407,0.1252,0.0616,63,1214,4,31,52,32,0,0,0,0,0,1.69463E+12,-95.19346655,39.04328978,0.9925,0.7858,0.6542,0,3
992,350,317,0.0515,0.0304,0.0777,0.218,0.2567,2710,0.2788,2589,0.1338,0.0637,63,1358,4,32,52,33,0,0,0,0,0,1.69463E+12,-95.19277373,39.04330281,0.9925,0.7858,0.6542,0,3
993,327,356,0.049,0.0302,0.072,0.1798,0.2162,2213,0.2301,2239,0.1146,0.0573,86,1836,4,31,50,37,0,0,0,0,0,1.69506E+12,-95.19346655,39.04328978,0.9924,0.7673,0.646,0,3
994,327,356,0.049,0.0302,0.072,0.1798,0.2162,2213,0.2301,2239,0.1146,0.0573,86,1836,4,31,50,37,0,0,0,0,0,1.69506E+12,-95.19346655,39.04328978,0.9924,0.7673,0.646,0,3
995,319,350,0.0505,0.0303,0.0758,0.2026,0.2493,2587,0.2699,2454,0.124,0.0595,86,2024,4,32,52,37,0,0,0,0,0,1.69506E+12,-95.19277373,39.04330281,0.9924,0.7673,0.646,0,3
996,158,199,0.035,0.0218,0.0593,0.1542,0.1863,1869,0.2024,1946,0.0954,0.0457,69,2231,4,23,36,21,0,0,0,0,0,1.69575E+12,-95.19346655,39.04328978,0.988,0.7431,-0.5758,0,3
997,158,199,0.035,0.0218,0.0593,0.1542,0.1863,1869,0.2024,1946,0.0954,0.0457,69,2231,4,23,36,21,0,0,0,0,0,1.69575E+12,-95.19346655,39.04328978,0.988,0.7431,-0.5758,0,3
998,159,206,0.0376,0.0226,0.0636,0.1807,0.2203,2303,0.2459,2187,0.1074,0.0497,69,2391,4,24,39,22,0,0,0,0,0,1.69575E+12,-95.19277373,39.04330281,0.988,0.7431,-0.5758,0,3
999,287,315,0.0453,0.0284,0.0702,0.1771,0.2109,2146,0.2286,2202,0.1134,0.0564,69,2466,4,30,46,33,0,0,0,0,0,1.69592E+12,-95.19346655,39.04328978,0.9924,0.7272,0.6051,0,3
1000,287,315,0.0453,0.0284,0.0702,0.1771,0.2109,2146,0.2286,2202,0.1134,0.0564,69,2466,4,30,46,33,0,0,0,0,0,1.69592E+12,-95.19346655,39.04328978,0.9924,0.7272,0.6051,0,3
1001,286,321,0.0476,0.0282,0.0743,0.2015,0.2515,2527,0.2679,2406,0.1222,0.0578,69,2616,4,30,49,33,0,0,0,0,0,1.69592E+12,-95.19277373,39.04330281,0.9924,0.7272,0.6051,0,3
1002,150,218,0.0337,0.02,0.0549,0.1491,0.1844,1901,0.2009,1910,0.0895,0.0439,63,2141,4,21,35,23,0,0,0,0,0,1.69618E+12,-95.19346655,39.04328978,0.9881,0.7217,-0.5451,0,3
1003,150,218,0.0337,0.02,0.0549,0.1491,0.1844,1901,0.2009,1910,0.0895,0.0439,63,2141,4,21,35,23,0,0,0,0,0,1.69618E+12,-95.19346655,39.04328978,0.9881,0.7217,-0.5451,0,3
1004,139,232,0.0357,0.0207,0.0595,0.1725,0.2148,2241,0.2371,2100,0.0981,0.0472,63,2241,4,22,37,24,0,0,0,0,0,1.69618E+12,-95.19277373,39.04330281,0.9881,0.7217,-0.5451,0,3
1005,180,233,0.0397,0.0237,0.0656,0.1713,0.2081,2206,0.2329,2174,0.1091,0.054,69,1387,4,25,41,25,0,0,0,0,0,1.69679E+12,-95.19346655,39.04328978,0.9923,0.6836,0.5683,0,3
1006,180,233,0.0397,0.0237,0.0656,0.1713,0.2081,2206,0.2329,2174,0.1091,0.054,69,1387,4,25,41,25,0,0,0,0,0,1.69679E+12,-95.19346655,39.04328978,0.9923,0.6836,0.5683,0,3
1007,175,234,0.0415,0.0245,0.0715,0.2055,0.2543,2636,0.2737,2419,0.1198,0.0566,69,1489,4,26,43,25,0,0,0,0,0,1.69679E+12,-95.19277373,39.04330281,0.9923,0.6836,0.5683,0,3
1008,173,267,0.0393,0.0243,0.0635,0.1645,0.195,2020,0.2161,2006,0.0944,0.0473,86,2500,4,25,41,28,0,0,0,0,0,1.69704E+12,-95.19346655,39.04328978,0.9881,0.6769,-0.5133,0,3
1009,173,267,0.0393,0.0243,0.0635,0.1645,0.195,2020,0.2161,2006,0.0944,0.0473,86,2500,4,25,41,28,0,0,0,0,0,1.69704E+12,-95.19346655,39.04328978,0.9881,0.6769,-0.5133,0,3
1010,172,276,0.0414,0.025,0.0693,0.1863,0.232,2389,0.2547,2207,0.1028,0.0517,86,2629,4,26,43,29,0,0,0,0,0,1.69704E+12,-95.19277373,39.04330281,0.9881,0.6769,-0.5133,0,3
1011,65,125,0.029,0.0188,0.0558,0.1465,0.1742,1871,0.194,1865,0.0875,0.0417,63,801,4,20,30,13,0,0,0,0,0,1.69748E+12,-95.19346655,39.04328978,0.9881,0.6538,-0.5126,0,3
1012,65,125,0.029,0.0188,0.0558,0.1465,0.1742,1871,0.194,1865,0.0875,0.0417,63,801,4,20,30,13,0,0,0,0,0,1.69748E+12,-95.19346655,39.04328978,0.9881,0.6538,-0.5126,0,3
1013,67,136,0.0325,0.0202,0.0611,0.1716,0.2067,2240,0.2289,2056,0.0959,0.0461,63,905,4,21,34,15,0,0,0,0,0,1.69748E+12,-95.19277373,39.04330281,0.9881,0.6538,-0.5126,0,3
1014,14,130,0.0322,0.0223,0.0651,0.1489,0.1789,1922,0.2024,1831,0.0891,0.0442,74,1301,4,23,34,14,0,0,0,0,0,1.69791E+12,-95.19346655,39.04328978,0.9881,0.6306,-0.491,0,3
1015,14,130,0.0322,0.0223,0.0651,0.1489,0.1789,1922,0.2024,1831,0.0891,0.0442,74,1301,4,23,34,14,0,0,0,0,0,1.69791E+12,-95.19346655,39.04328978,0.9881,0.6306,-0.491,0,3
1016,10,140,0.0364,0.026,0.0735,0.1723,0.2009,2215,0.2265,1990,0.0977,0.049,74,1361,4,27,38,15,0,0,0,0,0,1.69791E+12,-95.19277373,39.04330281,0.9881,0.6306,-0.491,0,3
1017,26,144,0.0277,0.0248,0.0573,0.1228,0.1446,1756,0.1754,1569,0.087,0.049,63,161,4,26,29,15,0,0,0,0,0,1.69877E+12,-95.19346655,39.04328978,0.988,0.5847,-0.4752,0,3
1018,26,144,0.0277,0.0248,0.0573,0.1228,0.1446,1756,0.1754,1569,0.087,0.049,63,161,4,26,29,15,0,0,0,0,0,1.69877E+12,-95.19346655,39.04328978,0.988,0.5847,-0.4752,0,3
1019,34,152,0.0301,0.0319,0.0661,0.1379,0.164,2037,0.205,1735,0.1049,0.0571,63,216,4,33,31,16,0,0,0,0,0,1.69877E+12,-95.19277373,39.04330281,0.988,0.5847,-0.4752,0,3
1020,192,174,0.0351,0.0301,0.0681,0.1423,0.1663,1838,0.1946,1862,0.114,0.0609,69,853,4,31,36,18,0,0,0,0,0,1.69895E+12,-95.19346655,39.04328978,0.9923,0.5695,0.5005,0,3
1021,192,174,0.0351,0.0301,0.0681,0.1423,0.1663,1838,0.1946,1862,0.114,0.0609,69,853,4,31,36,18,0,0,0,0,0,1.69895E+12,-95.19346655,39.04328978,0.9923,0.5695,0.5005,0,3
1022,203,194,0.0383,0.0399,0.0818,0.1577,0.1852,2145,0.2277,2004,0.1403,0.0746,69,869,4,42,40,20,0,0,0,0,0,1.69895E+12,-95.19277373,39.04330281,0.9923,0.5695,0.5005,0,3
1023,252,292,0.041,0.0366,0.0748,0.1397,0.1664,1781,0.1945,1930,0.1178,0.0641,103,1735,4,38,43,30,0,0,0,0,0,1.69938E+12,-95.19346655,39.04328978,0.9925,0.5479,0.5089,0,3
1024,252,292,0.041,0.0366,0.0748,0.1397,0.1664,1781,0.1945,1930,0.1178,0.0641,103,1735,4,38,43,30,0,0,0,0,0,1.69938E+12,-95.19346655,39.04328978,0.9925,0.5479,0.5089,0,3
1025,245,296,0.0428,0.0436,0.0846,0.1478,0.176,1948,0.2113,1985,0.1301,0.07,103,1793,4,45,44,31,0,0,0,0,0,1.69938E+12,-95.19277373,39.04330281,0.9925,0.5479,0.5089,0,3
1026,19,139,0.0264,0.0258,0.0553,0.12,0.1412,1654,0.1668,1602,0.0901,0.0544,80,466,4,27,27,15,0,0,0,0,0,1.69964E+12,-95.19346655,39.04328978,0.988,0.5415,-0.4675,0,3
1027,19,139,0.0264,0.0258,0.0553,0.12,0.1412,1654,0.1668,1602,0.0901,0.0544,80,466,4,27,27,15,0,0,0,0,0,1.69964E+12,-95.19346655,39.04328978,0.988,0.5415,-0.4675,0,3
1028,26,173,0.0301,0.0383,0.0689,0.1249,0.1487,1769,0.1807,1691,0.1135,0.0684,80,497,4,40,31,18,0,0,0,0,0,1.69964E+12,-95.19277373,39.04330281,0.988,0.5415,-0.4675,0,7
1029,127,140,0.0316,0.026,0.0612,0.1348,0.1545,1681,0.1769,1805,0.1092,0.0608,86,1043,4,27,33,16,0,0,0,0,0,1.69981E+12,-95.19346655,39.04328978,0.9925,0.5272,0.4911,0,7
1030,127,140,0.0316,0.026,0.0612,0.1348,0.1545,1681,0.1769,1805,0.1092,0.0608,86,1043,4,27,33,16,0,0,0,0,0,1.69981E+12,-95.19346655,39.04328978,0.9925,0.5272,0.4911,0,7
1031,146,153,0.032,0.0355,0.0695,0.133,0.1567,1756,0.1896,1880,0.1303,0.0762,86,1080,4,37,33,16,0,0,0,0,0,1.69981E+12,-95.19277373,39.04330281,0.9925,0.5272,0.4911,0,7
1032,35,102,0.0248,0.021,0.0515,0.1146,0.1346,1442,0.154,1559,0.0906,0.0496,80,1190,4,22,26,11,0,0,0,0,0,1.70007E+12,-95.19346655,39.04328978,0.988,0.5216,-0.479,0,7
1033,35,102,0.0248,0.021,0.0515,0.1146,0.1346,1442,0.154,1559,0.0906,0.0496,80,1190,4,22,26,11,0,0,0,0,0,1.70007E+12,-95.19346655,39.04328978,0.988,0.5216,-0.479,0,7
1034,45,135,0.0268,0.0265,0.0562,0.1133,0.134,1495,0.1571,1600,0.1065,0.0624,80,1207,4,28,28,15,0,0,0,0,0,1.70007E+12,-95.19277373,39.04330281,0.988,0.5216,-0.479,0,7
1035,163,209,0.0331,0.026,0.0597,0.1306,0.1505,1694,0.1724,1747,0.1,0.058,57,692,4,27,34,23,0,0,0,0,0,1.70024E+12,-95.19346655,39.04328978,0.9924,0.5078,0.5061,0,7
1036,163,209,0.0331,0.026,0.0597,0.1306,0.1505,1694,0.1724,1747,0.1,0.058,57,692,4,27,34,23,0,0,0,0,0,1.70024E+12,-95.19346655,39.04328978,0.9924,0.5078,0.5061,0,7
1037,176,252,0.0349,0.0325,0.063,0.125,0.1482,1666,0.1724,1800,0.1193,0.0732,57,700,4,34,36,27,0,0,0,0,0,1.70024E+12,-95.19277373,39.04330281,0.9924,0.5078,0.5061,0,7
1038,107,119,0.0276,0.0224,0.0555,0.1267,0.1441,1593,0.1672,1723,0.0985,0.0569,69,651,4,24,29,13,0,0,0,0,0,1.70067E+12,-95.19346655,39.04328978,0.9923,0.49,0.4918,0,7
1039,107,119,0.0276,0.0224,0.0555,0.1267,0.1441,1593,0.1672,1723,0.0985,0.0569,69,651,4,24,29,13,0,0,0,0,0,1.70067E+12,-95.19346655,39.04328978,0.9923,0.49,0.4918,0,7
1040,115,134,0.0283,0.0246,0.0578,0.1262,0.1453,1616,0.1693,1723,0.1065,0.0638,69,663,4,26,29,15,0,0,0,0,0,1.70067E+12,-95.19277373,39.04330281,0.9923,0.49,0.4918,0,7
1041,755,745,0.0774,0.0682,0.0979,0.167,0.1865,2038,0.2026,2112,0.0754,0.0476,57,512,5,70,79,76,0,0,0,0,0,1.70111E+12,-95.19346655,39.04328978,0.9922,0.4742,0.5097,0,7
1042,755,745,0.0774,0.0682,0.0979,0.167,0.1865,2038,0.2026,2112,0.0754,0.0476,57,512,5,70,79,76,0,0,0,0,0,1.70111E+12,-95.19346655,39.04328978,0.9922,0.4742,0.5097,0,7
1043,764,781,0.081,0.0717,0.1063,0.1722,0.192,2074,0.2068,2144,0.0768,0.0497,57,510,5,74,83,80,0,0,0,0,0,1.70111E+12,-95.19277373,39.04330281,0.9922,0.4742,0.5097,1,7
1044,0,73,0.0211,0.0186,0.0473,0.1086,0.1262,1419,0.1459,1515,0.0832,0.0468,69,643,4,20,22,8,0,0,0,0,0,1.7018E+12,-95.19346655,39.04328978,0.9881,0.4603,-0.491,0,7
1045,0,73,0.0211,0.0186,0.0473,0.1086,0.1262,1419,0.1459,1515,0.0832,0.0468,69,643,4,20,22,8,0,0,0,0,0,1.7018E+12,-95.19346655,39.04328978,0.9881,0.4603,-0.491,0,7
1046,0,81,0.0209,0.0192,0.0479,0.1125,0.1271,1458,0.1458,1496,0.0849,0.0501,69,648,4,20,22,9,0,0,0,0,0,1.7018E+12,-95.19277373,39.04330281,0.9881,0.4603,-0.491,0,7
1047,10,146,0.023,0.0218,0.0479,0.111,0.1285,1470,0.1486,1522,0.0817,0.053,52,451,4,23,24,16,0,0,0,0,0,1.70223E+12,-95.19346655,39.04328978,0.9882,0.4507,-0.4852,0,7
1048,10,146,0.023,0.0218,0.0479,0.111,0.1285,1470,0.1486,1522,0.0817,0.053,52,451,4,23,24,16,0,0,0,0,0,1.70223E+12,-95.19346655,39.04328978,0.9882,0.4507,-0.4852,0,7
1049,9,145,0.0242,0.0216,0.0484,0.113,0.1322,1514,0.1525,1538,0.0836,0.0535,52,449,4,23,26,15,0,0,0,0,0,1.70223E+12,-95.19277373,39.04330281,0.9882,0.4507,-0.4852,0,7
