,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_B10,ST_ATRAN,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,date,longitude,latitude,cosVZA,cosSZA,cosRAA,partition,ID,PLOT_ID,Date
6,0.02088000000000001,0.020274999999999987,0.0354275,0.020549999999999985,0.33160249999999997,0.14314500000000002,0.0533575,96.0,43910.0,7526.0,931.0,909.0,9840.0,543.0,392.0,8896.0,1862.0,21824.0,0.0,1599407569467.0,-78.07562498246702,39.061568307406915,0.9992000000000001,0.7951,0.0,5.0,20,BLAN_048,9/9/2020
0,0.016782500000000006,0.032897499999999996,0.06900499999999998,0.03606000000000001,0.24528,0.11583749999999998,0.06177250000000001,224.0,40330.0,8371.0,1723.0,553.0,9827.0,41.0,170.0,7536.0,1080.0,21824.0,0.0,1600101619541.0,-89.5409791268616,46.23404116409216,0.9895,0.6942,0.6091,5.0,22,UNDE_057,9/9/2020
1,0.016259999999999997,0.03182499999999999,0.06908750000000002,0.033530000000000004,0.26376,0.11864249999999998,0.05748249999999999,224.0,40298.0,8371.0,1724.0,553.0,9832.0,41.0,170.0,7528.0,1080.0,21824.0,0.0,1600101619541.0,-89.54059043106506,46.23404980792497,0.9895,0.6942,0.609,5.0,22,UNDE_057,9/9/2020
2,0.016259999999999997,0.032897499999999996,0.07005,0.03198999999999999,0.31397500000000006,0.13775500000000002,0.06317499999999998,224.0,40369.0,8370.0,1726.0,553.0,9835.0,71.0,174.0,7555.0,1081.0,21824.0,0.0,1600101619541.0,-89.5413802815028,46.234302252199754,0.9895,0.6942,0.6091,5.0,22,UNDE_057,9/9/2020
3,0.0144725,0.032952499999999996,0.06928000000000001,0.03366749999999999,0.2714325,0.1353625,0.062212500000000004,224.0,40337.0,8371.0,1726.0,553.0,9833.0,41.0,170.0,7542.0,1080.0,21824.0,0.0,1600101619541.0,-89.54099158398391,46.23431089743375,0.9895,0.6942,0.609,5.0,22,UNDE_057,9/9/2020
4,0.016837500000000005,0.03193499999999999,0.06922499999999998,0.03163250000000001,0.28235,0.128075,0.05665749999999997,224.0,40304.0,8371.0,1727.0,553.0,9836.0,41.0,170.0,7532.0,1080.0,21824.0,0.0,1600101619541.0,-89.5406028862868,46.234319541347475,0.9895,0.6942,0.609,5.0,22,UNDE_057,9/9/2020
5,0.014527499999999999,0.032484999999999986,0.06919750000000002,0.030257499999999993,0.32709249999999995,0.14314500000000002,0.062487499999999974,224.0,40348.0,8370.0,1729.0,553.0,9838.0,71.0,173.0,7549.0,1081.0,21824.0,0.0,1600101619541.0,-89.54100404128447,46.23458063075993,0.9895,0.6942,0.609,5.0,22,UNDE_057,9/9/2020
6,0.016947500000000004,0.032649999999999985,0.06853749999999997,0.02990000000000001,0.30377250000000006,0.126645,0.05817,224.0,40310.0,8370.0,1730.0,553.0,9840.0,41.0,170.0,7537.0,1081.0,21824.0,0.0,1600101619541.0,-89.54061534168675,46.23458927475457,0.9895,0.6942,0.609,5.0,22,UNDE_057,9/9/2020
7,0.012107499999999993,0.014334999999999987,0.034574999999999995,0.022722500000000007,0.230925,0.11193249999999999,0.04997499999999999,96.0,41367.0,8162.0,552.0,622.0,9860.0,41.0,211.0,7910.0,1225.0,21824.0,0.0,1599324387074.0,-89.5409791268616,46.23404116409216,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
8,0.01238249999999999,0.013729999999999992,0.032759999999999984,0.0205225,0.26123,0.11481999999999998,0.04862749999999999,96.0,41370.0,8162.0,549.0,622.0,9866.0,41.0,211.0,7915.0,1225.0,21824.0,0.0,1599324387074.0,-89.54059043106506,46.23404980792497,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
9,0.011722499999999997,0.014609999999999984,0.036967499999999986,0.02156749999999999,0.364245,0.14380500000000002,0.0567125,96.0,41320.0,8161.0,556.0,623.0,9872.0,71.0,214.0,7901.0,1226.0,21824.0,0.0,1599324387074.0,-89.5413802815028,46.234302252199754,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
10,0.012987499999999985,0.014664999999999984,0.03287000000000001,0.0235475,0.2772075,0.120705,0.0506625,96.0,41350.0,8162.0,554.0,622.0,9866.0,41.0,211.0,7907.0,1225.0,21824.0,0.0,1599324387074.0,-89.54099158398391,46.23431089743375,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
11,0.012327499999999991,0.01337250000000001,0.03242999999999999,0.019092499999999984,0.284825,0.12309750000000003,0.04827000000000001,96.0,41355.0,8162.0,552.0,622.0,9869.0,41.0,211.0,7912.0,1225.0,21824.0,0.0,1599324387074.0,-89.5406028862868,46.234319541347475,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
12,0.011722499999999997,0.013977500000000004,0.03198999999999999,0.018240000000000006,0.35962500000000003,0.13640750000000001,0.05198249999999999,96.0,41338.0,8161.0,556.0,623.0,9874.0,71.0,214.0,7908.0,1226.0,21824.0,0.0,1599324387074.0,-89.54100404128447,46.23458063075993,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
13,0.011722499999999997,0.013262499999999983,0.0325125,0.01879,0.3220325,0.1318975,0.051927500000000015,96.0,41340.0,8161.0,554.0,623.0,9873.0,41.0,211.0,7908.0,1226.0,21824.0,0.0,1599324387074.0,-89.54061534168675,46.23458927475457,0.9993000000000001,0.7365,0.0,5.0,22,UNDE_057,9/9/2020
0,0.014554999999999985,0.03303500000000001,0.07535750000000002,0.04373250000000001,0.2865575,0.12549,0.05756499999999998,224.0,40407.0,8374.0,1700.0,551.0,9839.0,57.0,173.0,7571.0,1077.0,21824.0,0.0,1600101619541.0,-89.54087947629905,46.23188329680582,0.9895,0.6942,0.6091,5.0,23,UNDE_048,9/9/2020
1,0.015847499999999987,0.03292500000000001,0.0717275,0.036500000000000005,0.2998125,0.1284325,0.05770249999999999,224.0,40355.0,8373.0,1701.0,552.0,9842.0,57.0,173.0,7554.0,1078.0,21824.0,0.0,1600101619541.0,-89.54049079570615,46.23189193999133,0.9895,0.6942,0.6091,5.0,23,UNDE_048,9/9/2020
2,0.018075000000000008,0.032759999999999984,0.0684825,0.029102500000000003,0.30195750000000005,0.13407000000000002,0.05910500000000002,224.0,40311.0,8372.0,1701.0,552.0,9843.0,57.0,173.0,7539.0,1078.0,21824.0,0.0,1600101619541.0,-89.5401021149351,46.231900581856685,0.9895,0.6942,0.609,5.0,23,UNDE_048,9/9/2020
3,0.011749999999999983,0.03408,0.0813525,0.057262499999999994,0.28741,0.13154,0.06113999999999997,224.0,40396.0,8374.0,1703.0,551.0,9837.0,57.0,173.0,7566.0,1077.0,21824.0,0.0,1600101619541.0,-89.54089193199562,46.23215303027044,0.9895,0.6942,0.6091,5.0,23,UNDE_048,9/9/2020
4,0.014032500000000003,0.03333749999999999,0.07491750000000003,0.04530000000000001,0.283725,0.12593,0.05737249999999999,224.0,40355.0,8373.0,1703.0,552.0,9838.0,57.0,173.0,7551.0,1078.0,21824.0,0.0,1600101619541.0,-89.54050324950236,46.232161673536865,0.9895,0.6942,0.6091,5.0,23,UNDE_048,9/9/2020
5,0.018020000000000008,0.032704999999999984,0.06856499999999999,0.030120000000000008,0.2984375,0.12771749999999998,0.057510000000000006,224.0,40312.0,8372.0,1704.0,552.0,9842.0,57.0,173.0,7539.0,1078.0,21824.0,0.0,1600101619541.0,-89.54011456683094,46.23217031548312,0.9895,0.6942,0.609,5.0,23,UNDE_048,9/9/2020
6,0.013509999999999994,0.03320000000000001,0.07769500000000001,0.051570000000000005,0.2806725,0.12510500000000002,0.05904999999999999,224.0,40347.0,8373.0,1706.0,552.0,9836.0,57.0,173.0,7548.0,1078.0,21824.0,0.0,1600101619541.0,-89.54051570347674,46.232431407067025,0.9895,0.6942,0.609,5.0,23,UNDE_048,9/9/2020
7,0.018405000000000005,0.0321825,0.06875749999999997,0.029679999999999984,0.2898025,0.1195775,0.0533575,194.0,40324.0,8372.0,1707.0,552.0,9841.0,57.0,173.0,7542.0,1078.0,21824.0,0.0,1600101619541.0,-89.54012701890494,46.23244004909417,0.9895,0.6942,0.609,5.0,23,UNDE_048,9/9/2020
8,0.010704999999999992,0.012327499999999991,0.03506999999999999,0.017992499999999995,0.285815,0.121145,0.04890249999999999,96.0,41377.0,8166.0,535.0,621.0,9871.0,57.0,212.0,7921.0,1222.0,21824.0,0.0,1599324387074.0,-89.54087947629905,46.23188329680582,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
9,0.011254999999999987,0.013234999999999997,0.03135750000000001,0.017662499999999998,0.31163749999999996,0.12320750000000003,0.04871,96.0,41378.0,8165.0,533.0,621.0,9873.0,57.0,212.0,7922.0,1223.0,21824.0,0.0,1599324387074.0,-89.54049079570615,46.23189193999133,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
10,0.01186000000000001,0.013399999999999995,0.031659999999999994,0.017359999999999987,0.3291825,0.13363000000000003,0.0508825,96.0,41385.0,8164.0,531.0,622.0,9875.0,57.0,212.0,7926.0,1224.0,21824.0,0.0,1599324387074.0,-89.5401021149351,46.231900581856685,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
11,0.011364999999999986,0.013482500000000008,0.03836999999999999,0.02156749999999999,0.288565,0.12177749999999998,0.049644999999999995,96.0,41384.0,8166.0,537.0,621.0,9869.0,57.0,212.0,7922.0,1222.0,21824.0,0.0,1599324387074.0,-89.54089193199562,46.23215303027044,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
12,0.01103499999999999,0.012657499999999988,0.033530000000000004,0.018570000000000003,0.2889775,0.12053999999999998,0.048242499999999994,96.0,41388.0,8165.0,535.0,621.0,9871.0,57.0,212.0,7924.0,1223.0,21824.0,0.0,1599324387074.0,-89.54050324950236,46.232161673536865,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
13,0.011529999999999985,0.012877499999999986,0.031137499999999985,0.017194999999999988,0.31719250000000004,0.126315,0.049534999999999996,96.0,41400.0,8164.0,533.0,622.0,9874.0,57.0,212.0,7931.0,1224.0,21824.0,0.0,1599324387074.0,-89.54011456683094,46.23217031548312,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
14,0.011254999999999987,0.013592500000000007,0.03539999999999999,0.020907499999999996,0.27973750000000003,0.11267500000000003,0.045410000000000006,96.0,41395.0,8165.0,537.0,621.0,9869.0,57.0,212.0,7926.0,1223.0,21824.0,0.0,1599324387074.0,-89.54051570347674,46.232431407067025,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
15,0.011227500000000001,0.012245000000000006,0.028249999999999997,0.016094999999999998,0.28598,0.11231750000000001,0.04381499999999999,66.0,41400.0,8164.0,535.0,622.0,9872.0,57.0,212.0,7930.0,1224.0,21824.0,0.0,1599324387074.0,-89.54012701890494,46.23244004909417,0.9993000000000001,0.7365,0.0,5.0,23,UNDE_048,9/9/2020
0,0.0172775,0.03193499999999999,0.06831749999999998,0.0295425,0.30960250000000006,0.132035,0.05709750000000002,224.0,40291.0,8374.0,1713.0,552.0,9844.0,57.0,172.0,7532.0,1077.0,21824.0,0.0,1600101619541.0,-89.5401519235874,46.23297951627015,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
1,0.017579999999999985,0.03287000000000001,0.0691425,0.03042249999999999,0.3110875,0.1366275,0.058335000000000026,224.0,40297.0,8374.0,1714.0,552.0,9836.0,65.0,173.0,7530.0,1077.0,21824.0,0.0,1600101619541.0,-89.53976323503655,46.232988157138884,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
2,0.01947750000000001,0.0352625,0.0693625,0.030862499999999987,0.31515750000000003,0.1363525,0.05885750000000001,224.0,40297.0,8375.0,1714.0,551.0,9837.0,65.0,173.0,7530.0,1077.0,21824.0,0.0,1600101619541.0,-89.53937454630757,46.23299679668741,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
3,0.015710000000000002,0.03146750000000001,0.067575,0.029624999999999985,0.29346,0.12444500000000003,0.055584999999999996,194.0,40287.0,8374.0,1716.0,552.0,9839.0,69.0,174.0,7528.0,1077.0,21824.0,0.0,1600101619541.0,-89.54016437619588,46.23324924983506,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
4,0.01645250000000001,0.03314500000000001,0.06864749999999997,0.030395000000000005,0.2945875,0.12554500000000002,0.056052500000000005,224.0,40286.0,8374.0,1716.0,552.0,9836.0,67.0,173.0,7526.0,1077.0,21824.0,0.0,1600101619541.0,-89.53977568574454,46.233257890784685,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
5,0.01859749999999999,0.03443750000000001,0.0692525,0.03047749999999999,0.3235725,0.1311275,0.05806,224.0,40278.0,8375.0,1717.0,551.0,9842.0,67.0,173.0,7527.0,1077.0,21824.0,0.0,1600101619541.0,-89.53938699511508,46.233266530414085,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
6,0.017304999999999987,0.03287000000000001,0.06818000000000002,0.029707499999999998,0.313205,0.12488500000000002,0.05415500000000001,224.0,40277.0,8374.0,1719.0,552.0,9840.0,67.0,173.0,7525.0,1077.0,21824.0,0.0,1600101619541.0,-89.53978813663068,46.23352762441511,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
7,0.01791000000000001,0.033310000000000006,0.06867499999999999,0.03058749999999999,0.299455,0.12656250000000002,0.053027500000000005,224.0,40286.0,8374.0,1720.0,552.0,9838.0,67.0,173.0,7527.0,1077.0,21824.0,0.0,1600101619541.0,-89.53939944410071,46.23353626412539,0.9895,0.6942,0.609,5.0,24,UNDE_045,9/9/2020
8,0.011309999999999987,0.012767499999999987,0.03187999999999999,0.0172775,0.33405,0.1315675,0.049095,96.0,41374.0,8165.0,539.0,621.0,9875.0,57.0,212.0,7922.0,1223.0,21824.0,0.0,1599324387074.0,-89.5401519235874,46.23297951627015,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
9,0.0112825,0.012822499999999987,0.03146750000000001,0.017002500000000004,0.3390825,0.133355,0.04986499999999999,96.0,41371.0,8165.0,537.0,621.0,9874.0,65.0,213.0,7920.0,1223.0,21824.0,0.0,1599324387074.0,-89.53976323503655,46.232988157138884,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
10,0.01103499999999999,0.013289999999999996,0.030835,0.017359999999999987,0.3468925,0.133795,0.05030499999999999,96.0,41381.0,8166.0,535.0,621.0,9874.0,65.0,213.0,7924.0,1222.0,21824.0,0.0,1599324387074.0,-89.53937454630757,46.23299679668741,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
11,0.011364999999999986,0.012877499999999986,0.03130250000000001,0.018185000000000007,0.30844750000000004,0.12466500000000003,0.04799500000000001,66.0,41368.0,8165.0,541.0,621.0,9872.0,69.0,213.0,7918.0,1223.0,21824.0,0.0,1599324387074.0,-89.54016437619588,46.23324924983506,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
12,0.011529999999999985,0.011915000000000009,0.028689999999999993,0.016122499999999984,0.30597250000000004,0.12205250000000001,0.04642750000000001,96.0,41353.0,8165.0,539.0,621.0,9872.0,67.0,213.0,7913.0,1223.0,21824.0,0.0,1599324387074.0,-89.53977568574454,46.233257890784685,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
13,0.012025000000000008,0.01238249999999999,0.02814,0.01593,0.33897249999999995,0.12645250000000002,0.047609999999999986,96.0,41356.0,8166.0,537.0,621.0,9875.0,67.0,213.0,7915.0,1222.0,21824.0,0.0,1599324387074.0,-89.53938699511508,46.233266530414085,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
14,0.011970000000000008,0.013152499999999984,0.0293225,0.017634999999999984,0.3278625,0.12095250000000002,0.04576749999999999,96.0,41332.0,8165.0,541.0,621.0,9873.0,67.0,213.0,7906.0,1223.0,21824.0,0.0,1599324387074.0,-89.53978813663068,46.23352762441511,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
15,0.009632499999999988,0.011612499999999998,0.02890999999999999,0.015270000000000006,0.32151,0.12265749999999997,0.04549249999999999,96.0,41332.0,8165.0,539.0,621.0,9874.0,67.0,213.0,7906.0,1223.0,21824.0,0.0,1599324387074.0,-89.53939944410071,46.23353626412539,0.9993000000000001,0.7365,0.0,5.0,24,UNDE_045,9/9/2020
0,0.024180000000000007,0.02536250000000001,0.04904,0.02792,0.43233499999999997,0.17831750000000002,0.07213999999999998,96.0,44698.0,7526.0,940.0,909.0,9862.0,181.0,234.0,9197.0,1862.0,21824.0,0.0,1599407569467.0,-78.07191613165296,39.05904278568832,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
1,0.02459249999999999,0.024097499999999994,0.0448325,0.023684999999999984,0.4042575,0.15422750000000002,0.056684999999999985,96.0,44417.0,7526.0,939.0,909.0,9862.0,181.0,233.0,9094.0,1862.0,21824.0,0.0,1599407569467.0,-78.07225125984023,39.059321471117784,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
2,0.025169999999999998,0.024785,0.04565749999999999,0.024400000000000005,0.42678,0.158875,0.05904999999999999,96.0,44579.0,7526.0,941.0,909.0,9864.0,181.0,233.0,9154.0,1862.0,21824.0,0.0,1599407569467.0,-78.07190497057707,39.05931276984677,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
3,0.033805,0.037242499999999984,0.0656775,0.051212499999999994,0.41047249999999996,0.2243525,0.10816500000000001,96.0,44819.0,7526.0,944.0,909.0,9840.0,181.0,234.0,9227.0,1862.0,21824.0,0.0,1599407569467.0,-78.0715586814637,39.05930406754914,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
4,0.025169999999999998,0.024922499999999986,0.04519000000000001,0.023574999999999985,0.39204750000000005,0.14919500000000002,0.054925,96.0,44326.0,7526.0,941.0,909.0,9861.0,181.0,233.0,9060.0,1862.0,21824.0,0.0,1599407569467.0,-78.07224009992991,39.05959145534429,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
5,0.0262975,0.02541750000000001,0.04524500000000001,0.024097499999999994,0.39479749999999997,0.14672000000000002,0.05462250000000002,96.0,44469.0,7526.0,943.0,909.0,9861.0,181.0,233.0,9112.0,1862.0,21824.0,0.0,1599407569467.0,-78.07189380935135,39.05958275399001,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
6,0.02890999999999999,0.029817499999999997,0.05201,0.03220999999999999,0.41126999999999997,0.17911500000000002,0.073405,66.0,44634.0,7526.0,946.0,909.0,9856.0,181.0,233.0,9170.0,1862.0,21824.0,0.0,1599407569467.0,-78.07154751892263,39.05957405160911,0.9992000000000001,0.7951,0.0,5.0,25,BLAN_052,9/9/2020
0,0.010952500000000004,0.025389999999999996,0.05544749999999998,0.07824500000000001,0.21811000000000003,0.15747250000000002,0.08503749999999999,224.0,39008.0,8337.0,15.0,509.0,9654.0,86.0,546.0,6857.0,986.0,21824.0,0.0,1600291167320.0,-149.21055772604402,63.87485388175362,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
1,0.010319999999999996,0.02610499999999999,0.055062500000000014,0.07676,0.218825,0.1586825,0.08575250000000001,224.0,39192.0,8337.0,12.0,509.0,9531.0,150.0,564.0,6849.0,986.0,21824.0,0.0,1600291167320.0,-149.20994756553642,63.874863204070614,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
2,0.008504999999999985,0.024812499999999987,0.05126750000000002,0.07376250000000001,0.212665,0.15002,0.08072000000000001,194.0,39228.0,8336.0,18.0,509.0,9568.0,99.0,531.0,6882.0,986.0,21824.0,0.0,1600291167320.0,-149.2111890384865,63.8751135816991,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
3,0.011309999999999987,0.02704000000000001,0.057510000000000006,0.0814625,0.22372000000000003,0.15975499999999998,0.08602749999999998,224.0,39242.0,8336.0,15.0,509.0,9542.0,214.0,557.0,6872.0,986.0,21824.0,0.0,1600291167320.0,-149.21057887260673,63.87512290669787,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
4,0.013454999999999995,0.028744999999999993,0.059187500000000004,0.0813525,0.22625,0.16110249999999998,0.08743000000000001,224.0,38996.0,8335.0,12.0,509.0,9667.0,157.0,566.0,6861.0,987.0,21824.0,0.0,1600291167320.0,-149.20996870627386,63.87513222912511,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
5,0.00883500000000001,0.024097499999999994,0.05453999999999998,0.07436749999999998,0.21720250000000002,0.1515875,0.08281,224.0,39281.0,8335.0,15.0,509.0,9542.0,214.0,556.0,6885.0,987.0,21824.0,0.0,1600291167320.0,-149.21060001962255,63.87539193162822,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
6,0.012162499999999993,0.027700000000000002,0.0592975,0.08264500000000002,0.2270475,0.1575275,0.085835,224.0,39033.0,8334.0,12.0,509.0,9667.0,157.0,565.0,6873.0,987.0,21824.0,0.0,1600291167320.0,-149.20998984746421,63.87540125416571,0.9993000000000001,0.4702,0.0,10.0,26,HEAL_048,9/9/2020
0,0.03842499999999999,0.04100999999999999,0.0770075,0.06050749999999999,0.35132,0.24723250000000002,0.11619499999999999,96.0,46400.0,5727.0,267.0,1582.0,9803.0,181.0,307.0,9517.0,3474.0,21824.0,0.0,1567612370311.0,-78.07122355620679,39.05902538023301,0.9993000000000001,0.8037000000000001,0.0,15.0,29,BLAN_034,9/9/2019
1,0.030147499999999994,0.030615000000000003,0.0566025,0.03716,0.42724750000000006,0.2002625,0.08250750000000001,96.0,46079.0,5726.0,263.0,1582.0,9832.0,181.0,309.0,9439.0,3474.0,21824.0,0.0,1567612370311.0,-78.0715586814637,39.05930406754914,0.9993000000000001,0.8037000000000001,0.0,5.0,29,BLAN_034,9/9/2019
2,0.036995,0.039112499999999994,0.07304749999999999,0.055420000000000025,0.35616,0.23760750000000003,0.10943000000000003,96.0,46367.0,5726.0,264.0,1582.0,9808.0,181.0,308.0,9510.0,3474.0,21824.0,0.0,1567612370311.0,-78.07121239250019,39.059295364224916,0.9993000000000001,0.8037000000000001,0.0,15.0,29,BLAN_034,9/9/2019
3,0.0383975,0.040982500000000005,0.07629249999999999,0.05888500000000002,0.3522,0.2457475,0.11492999999999998,96.0,46477.0,5726.0,265.0,1582.0,9821.0,70.0,290.0,9549.0,3474.0,21824.0,0.0,1567612370311.0,-78.07086610368653,39.05928665987408,0.9993000000000001,0.8037000000000001,0.0,15.0,29,BLAN_034,9/9/2019
4,0.026957499999999995,0.0265175,0.049425,0.028882500000000005,0.42458,0.17237750000000002,0.0652375,96.0,45937.0,5726.0,260.0,1582.0,9837.0,181.0,310.0,9400.0,3474.0,21824.0,0.0,1567612370311.0,-78.07154751892263,39.05957405160911,0.9993000000000001,0.8037000000000001,0.0,5.0,29,BLAN_034,9/9/2019
5,0.03501499999999999,0.03787499999999999,0.0690325,0.05069000000000001,0.362925,0.23177750000000003,0.10448000000000002,66.0,46211.0,5725.0,261.0,1582.0,9813.0,181.0,310.0,9467.0,3475.0,21824.0,0.0,1567612370311.0,-78.07120122864373,39.0595653482016,0.9993000000000001,0.8037000000000001,0.0,15.0,29,BLAN_034,9/9/2019
6,0.03892000000000001,0.0414775,0.07846500000000001,0.06012250000000002,0.36221,0.2557025,0.11850500000000003,96.0,46392.0,5725.0,262.0,1582.0,9821.0,70.0,292.0,9524.0,3475.0,21824.0,0.0,1567612370311.0,-78.0708549385147,39.05955664376748,0.9993000000000001,0.8037000000000001,0.0,15.0,29,BLAN_034,9/9/2019
0,0.0044349999999999945,0.022997500000000004,0.05712499999999998,0.06999499999999997,0.17465999999999998,0.1597825,0.0904275,224.0,39238.0,8331.0,285.0,508.0,9832.0,78.0,223.0,7032.0,985.0,21824.0,0.0,1568668003666.0,-147.51300747934707,65.15637362324038,0.9903000000000001,0.4535,0.46740000000000004,6.0,32,BONA_082,9/9/2019
1,0.007074999999999998,0.023217500000000002,0.057977500000000015,0.07051750000000001,0.18225000000000002,0.16244999999999998,0.09238000000000002,224.0,39258.0,8330.0,283.0,509.0,9825.0,50.0,222.0,7035.0,986.0,21824.0,0.0,1568668003666.0,-147.51236758430488,65.15637580894044,0.9903000000000001,0.4535,0.46740000000000004,6.0,32,BONA_082,9/9/2019
2,0.0034450000000000036,0.020027500000000004,0.052505000000000024,0.06045250000000002,0.16602499999999998,0.14867249999999999,0.08613749999999998,224.0,39259.0,8328.0,281.0,510.0,9824.0,50.0,223.0,7034.0,988.0,21824.0,0.0,1568668003666.0,-147.51172768914617,65.15637799191259,0.9903000000000001,0.4535,0.46740000000000004,6.0,32,BONA_082,9/9/2019
3,0.0050675000000000026,0.023464999999999986,0.05885750000000001,0.07467000000000001,0.18324000000000001,0.1712225,0.09386499999999998,224.0,39224.0,8334.0,287.0,507.0,9833.0,78.0,222.0,7027.0,983.0,21824.0,0.0,1568668003666.0,-147.51301267874086,65.15664279057526,0.9903000000000001,0.4535,0.46740000000000004,6.0,32,BONA_082,9/9/2019
